date,portfolio_return,portfolio_mean_forecast,portfolio_variance_forecast,portfolio_volatility_forecast,portfolio_var_forecast,portfolio_cvar_forecast,portfolio_risk_model,copula_family,copula_df,copula_avg_abs_correlation,copula_max_abs_correlation,copula_lower_tail_dependence,portfolio_var_breach,portfolio_cvar_breach
2023-01-12,-0.0009265003430036778,-0.00020521941322272693,9.878386669937615e-06,0.0031429900842887834,-0.0076995122754717595,-0.009403354577043466,studentt_copula_simulation,studentt,6,0.493900650041985,0.8248257121387195,0.017599999999999998,0,0
2023-01-13,-0.0022406899530653668,-0.00020489858219872357,9.568229593655344e-06,0.003093255500868841,-0.007514109567362324,-0.009278614627977822,studentt_copula_simulation,studentt,6,0.49296756903952527,0.8262611643822847,0.017599999999999998,0,0
2023-01-16,-0.0026848714163358878,-0.00020692290317657819,9.169241906301556e-06,0.003028075611060853,-0.0073847372000287155,-0.009107318239035423,studentt_copula_simulation,studentt,6,0.492521478804855,0.8272179095034897,0.017599999999999998,0,0
2023-01-17,-0.00040674541876484227,-0.00021879795688709898,8.875613584961469e-06,0.0029791968019856406,-0.0073026172473805925,-0.008943809915601224,studentt_copula_simulation,studentt,6,0.49213378385516265,0.8275755963209118,0.017599999999999998,0,0
2023-01-18,0.002794016147688261,-0.00029118782236026744,1.0726739645452967e-05,0.003275170170457249,-0.00804884850958276,-0.009919908010589038,studentt_copula_simulation,studentt,6,0.49186704138770854,0.8279596545835929,0.017599999999999998,0,0
2023-01-19,-0.0005676652136790139,-0.00028635800649819734,1.0496960159711083e-05,0.0032399012577100377,-0.008002139820709226,-0.009756323707079179,studentt_copula_simulation,studentt,6,0.4916842705543091,0.8290420302898991,0.0178,0,0
2023-01-20,-0.0018041843137655,-0.00028827848105285455,1.0349362705062403e-05,0.0032170425401387534,-0.007971919895191547,-0.009675276143898393,studentt_copula_simulation,studentt,6,0.4909708127008323,0.8309513405288087,0.017,0,0
2023-01-23,-0.0012205359404457994,-0.00030042673623459983,1.022348245640827e-05,0.0031974180922125697,-0.00784350510635075,-0.00972415555299416,studentt_copula_simulation,studentt,6,0.49028522684794423,0.8309247038286274,0.0166,0,0
2023-01-24,-0.0026946891133468043,-0.000293135736695398,9.91994067135796e-06,0.0031495937311592998,-0.007744462650435062,-0.009539865620925049,studentt_copula_simulation,studentt,6,0.4897733455346464,0.8314676146548792,0.017,0,0
2023-01-25,0.001026629671403434,-0.0002884283041697765,1.0767322778204525e-05,0.003281359897695546,-0.008148761027188065,-0.009966050587714517,studentt_copula_simulation,studentt,6,0.489385129416364,0.8314375786552939,0.0172,0,0
2023-01-27,0.01815748404175821,-0.0002085229834337658,1.9564396135451493e-05,0.004423165849869468,-0.011195551563300552,-0.013069577391210832,studentt_copula_simulation,studentt,6,0.4919947582889468,0.8342288399706305,0.016800000000000002,0,0
2023-01-30,0.007613447917271365,-2.464185436849669e-05,6.346140889520663e-05,0.007966266935974882,-0.01789777054919447,-0.021037208820932428,studentt_copula_simulation,studentt,6,0.4902524751312957,0.8333510912240906,0.017,0,0
2023-01-31,-0.006911288484555023,-3.385611335882404e-05,5.923290187646999e-05,0.007696291436560208,-0.017291370419883136,-0.020254728994720517,studentt_copula_simulation,studentt,6,0.4896257955358423,0.8348358206457817,0.016800000000000002,0,0
2023-02-01,0.0034329330947113768,-0.00010491409022629832,4.0885885826506574e-05,0.00639420720859956,-0.014843956381673306,-0.017370467015312675,studentt_copula_simulation,studentt,6,0.49110143297236253,0.8359928091665315,0.017,0,0
2023-02-02,0.0036631919865341978,-0.00011651737495388875,3.2725674780913176e-05,0.00572063587207866,-0.013395585881261496,-0.01572459936373653,studentt_copula_simulation,studentt,6,0.49187513258580784,0.8371364903300073,0.0172,0,0
2023-02-03,-0.0015142699030596951,-0.00010237466744858561,3.342397061668586e-05,0.005781346782254621,-0.013590560416035796,-0.015735804518399198,studentt_copula_simulation,studentt,6,0.49121654582335966,0.8379772961334455,0.0172,0,0
2023-02-06,0.001450190000060303,-0.0001259816575527116,2.7403855324697287e-05,0.005234869179329822,-0.01265306869751198,-0.01456814751600446,studentt_copula_simulation,studentt,6,0.48946611252237415,0.8381113216492326,0.0172,0,0
2023-02-07,-0.000323557528107532,-0.00015194187657003173,2.164404683766006e-05,0.004652316287362679,-0.011291466664687347,-0.01317523394205021,studentt_copula_simulation,studentt,6,0.48843284039416257,0.8379742831913088,0.0174,0,0
2023-02-08,0.0032798942578695645,-0.00016900518840589498,1.7772697987354135e-05,0.004215767781478735,-0.01022015661607976,-0.012131492202117884,studentt_copula_simulation,studentt,6,0.48857496086075364,0.8385661232363517,0.0174,0,0
2023-02-09,-0.00024090583454361436,-0.00017223236061498378,1.5386480150114528e-05,0.003922560407452577,-0.009676491224689113,-0.011406603473218938,studentt_copula_simulation,studentt,6,0.4885356874250303,0.8384235926939055,0.0174,0,0
2023-02-10,0.0018896851284595506,-0.00018382630751475669,1.3796125348923891e-05,0.0037143135770857975,-0.009276004879147268,-0.010901297428463385,studentt_copula_simulation,studentt,6,0.4883836479499265,0.8382743587565581,0.017,0,0
2023-02-13,2.4612078559638206e-05,-0.00018034081284038633,1.3548420680393588e-05,0.003680817936327955,-0.009075494540375345,-0.010761634011448903,studentt_copula_simulation,studentt,6,0.4875082925874274,0.8383588320219928,0.017,0,0
2023-02-14,-0.00283160604856203,-0.0002007273481432422,1.0155390271846045e-05,0.003186752307890597,-0.0076021930519463675,-0.009265932355288052,studentt_copula_simulation,studentt,6,0.4885410539028312,0.8376840746484473,0.017599999999999998,0,0
2023-02-15,-0.0023473147491106516,-0.00021036878257061308,9.6782737746362e-06,0.0031109924099290568,-0.007429969316399708,-0.009099945686998016,studentt_copula_simulation,studentt,6,0.4875696122405892,0.8389826468366838,0.017400000000000002,0,0
2023-02-16,-0.0018838383564707684,-0.0002196004923191312,9.349478909366377e-06,0.003057691761667022,-0.0072731198044878745,-0.008904713369017585,studentt_copula_simulation,studentt,6,0.4870378187721262,0.8394833167248187,0.017400000000000002,0,0
2023-02-17,0.001829464376197354,-0.0002200289900943002,9.188859249308084e-06,0.0030313131229399715,-0.007238954424261552,-0.008768709238556483,studentt_copula_simulation,studentt,6,0.48743440089654105,0.8396062711996573,0.0182,0,0
2023-02-20,-0.0021460968518987045,-0.00019524825616116194,1.0464540589354402e-05,0.003234894216099562,-0.007850151609378865,-0.009246580763779566,studentt_copula_simulation,studentt,6,0.48784327261635124,0.8343177767625971,0.0172,0,0
